Hour,Date,Oclock,IN,OUT,Postgraduate,Undergraduate,Assistive-Tech,Library-Staff,Staff,Sconul,Default,BN,Other,Term_dates
2018-06-16 13:00:00,2018-06-16,13,43,35,7,10,3,0,0,0,7,1,15,Summer vacation
2018-06-16 14:00:00,2018-06-16,14,77,55,18,7,1,0,1,1,9,0,40,Summer vacation
2018-06-16 15:00:00,2018-06-16,15,57,43,16,6,1,0,2,0,9,0,23,Summer vacation
2018-06-16 16:00:00,2018-06-16,16,40,48,6,11,0,0,0,1,5,0,17,Summer vacation
2018-06-16 17:00:00,2018-06-16,17,18,38,6,1,1,0,0,0,2,0,8,Summer vacation
2018-06-16 18:00:00,2018-06-16,18,14,95,4,1,1,0,0,0,1,0,7,Summer vacation
2018-06-16 19:00:00,2018-06-16,19,0,8,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-16 20:00:00,2018-06-16,20,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-16 21:00:00,2018-06-16,21,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-16 22:00:00,2018-06-16,22,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-16 23:00:00,2018-06-16,23,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 00:00:00,2018-06-17,00,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 01:00:00,2018-06-17,01,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 02:00:00,2018-06-17,02,0,14,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 03:00:00,2018-06-17,03,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 04:00:00,2018-06-17,04,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 05:00:00,2018-06-17,05,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 06:00:00,2018-06-17,06,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 07:00:00,2018-06-17,07,1,0,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-17 08:00:00,2018-06-17,08,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 09:00:00,2018-06-17,09,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 10:00:00,2018-06-17,10,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 11:00:00,2018-06-17,11,6,2,3,0,0,0,2,0,1,0,0,Summer vacation
2018-06-17 12:00:00,2018-06-17,12,73,7,10,2,0,0,1,0,17,0,43,Summer vacation
2018-06-17 13:00:00,2018-06-17,13,41,21,12,2,0,0,1,1,11,0,14,Summer vacation
2018-06-17 14:00:00,2018-06-17,14,56,36,20,6,1,0,2,0,4,0,23,Summer vacation
2018-06-17 15:00:00,2018-06-17,15,74,55,20,8,2,0,4,0,6,0,34,Summer vacation
2018-06-17 16:00:00,2018-06-17,16,41,51,13,7,2,0,2,0,1,0,16,Summer vacation
2018-06-17 17:00:00,2018-06-17,17,36,47,13,6,1,0,1,0,3,0,12,Summer vacation
2018-06-17 18:00:00,2018-06-17,18,25,124,11,3,0,0,1,0,4,0,6,Summer vacation
2018-06-17 19:00:00,2018-06-17,19,0,2,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 20:00:00,2018-06-17,20,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 21:00:00,2018-06-17,21,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 22:00:00,2018-06-17,22,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-17 23:00:00,2018-06-17,23,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-18 00:00:00,2018-06-18,00,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-18 01:00:00,2018-06-18,01,1,0,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-18 02:00:00,2018-06-18,02,0,11,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-18 03:00:00,2018-06-18,03,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-18 04:00:00,2018-06-18,04,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-18 05:00:00,2018-06-18,05,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-18 06:00:00,2018-06-18,06,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-18 07:00:00,2018-06-18,07,3,0,0,0,0,0,3,0,0,0,0,Summer vacation
2018-06-18 08:00:00,2018-06-18,08,7,0,2,1,0,0,2,1,1,0,0,Summer vacation
2018-06-18 09:00:00,2018-06-18,09,60,20,18,5,1,0,11,4,12,0,9,Summer vacation
2018-06-18 10:00:00,2018-06-18,10,71,29,34,2,0,0,11,2,1,7,14,Summer vacation
2018-06-18 11:00:00,2018-06-18,11,61,52,33,1,5,0,5,1,1,7,8,Summer vacation
2018-06-18 12:00:00,2018-06-18,12,110,88,41,12,3,0,12,4,1,12,25,Summer vacation
2018-06-18 13:00:00,2018-06-18,13,106,90,47,10,5,0,10,2,14,1,17,Summer vacation
2018-06-18 14:00:00,2018-06-18,14,83,80,42,5,4,0,9,0,7,1,15,Summer vacation
2018-06-18 15:00:00,2018-06-18,15,73,94,25,10,6,0,6,2,13,0,11,Summer vacation
2018-06-18 16:00:00,2018-06-18,16,84,69,40,9,4,0,4,1,6,0,20,Summer vacation
2018-06-18 17:00:00,2018-06-18,17,36,75,14,2,3,0,1,0,6,0,10,Summer vacation
2018-06-18 18:00:00,2018-06-18,18,27,60,12,3,1,0,0,0,5,1,5,Summer vacation
2018-06-18 19:00:00,2018-06-18,19,11,64,4,2,2,0,0,0,2,0,1,Summer vacation
2018-06-18 20:00:00,2018-06-18,20,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-18 21:00:00,2018-06-18,21,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-18 22:00:00,2018-06-18,22,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-18 23:00:00,2018-06-18,23,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-19 00:00:00,2018-06-19,00,1,1,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-19 01:00:00,2018-06-19,01,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-19 02:00:00,2018-06-19,02,0,23,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-19 03:00:00,2018-06-19,03,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-19 04:00:00,2018-06-19,04,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-19 05:00:00,2018-06-19,05,1,1,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-19 06:00:00,2018-06-19,06,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-19 07:00:00,2018-06-19,07,1,0,0,0,0,0,1,0,0,0,0,Summer vacation
2018-06-19 08:00:00,2018-06-19,08,14,3,5,0,0,0,3,0,3,0,3,Summer vacation
2018-06-19 09:00:00,2018-06-19,09,65,21,24,6,1,1,12,0,11,0,10,Summer vacation
2018-06-19 10:00:00,2018-06-19,10,79,31,39,7,1,0,7,0,6,1,18,Summer vacation
2018-06-19 11:00:00,2018-06-19,11,78,48,30,13,4,0,9,2,8,0,12,Summer vacation
2018-06-19 12:00:00,2018-06-19,12,100,93,42,9,2,0,17,0,12,0,18,Summer vacation
2018-06-19 13:00:00,2018-06-19,13,111,106,55,16,3,0,13,0,12,0,12,Summer vacation
2018-06-19 14:00:00,2018-06-19,14,121,97,66,9,5,0,6,0,17,0,18,Summer vacation
2018-06-19 15:00:00,2018-06-19,15,90,94,46,10,2,0,11,1,9,0,11,Summer vacation
2018-06-19 16:00:00,2018-06-19,16,80,99,36,15,2,0,7,0,6,0,14,Summer vacation
2018-06-19 17:00:00,2018-06-19,17,47,60,22,4,2,0,3,0,11,0,5,Summer vacation
2018-06-19 18:00:00,2018-06-19,18,42,79,19,10,2,0,2,0,4,1,4,Summer vacation
2018-06-19 19:00:00,2018-06-19,19,15,82,10,3,0,0,0,0,0,0,2,Summer vacation
2018-06-19 20:00:00,2018-06-19,20,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-19 21:00:00,2018-06-19,21,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-19 22:00:00,2018-06-19,22,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-19 23:00:00,2018-06-19,23,1,0,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-20 00:00:00,2018-06-20,00,1,0,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-20 01:00:00,2018-06-20,01,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-20 02:00:00,2018-06-20,02,0,55,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-20 03:00:00,2018-06-20,03,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-20 04:00:00,2018-06-20,04,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-20 05:00:00,2018-06-20,05,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-20 06:00:00,2018-06-20,06,1,0,0,0,0,0,1,0,0,0,0,Summer vacation
2018-06-20 07:00:00,2018-06-20,07,4,1,0,0,0,0,3,0,0,0,1,Summer vacation
2018-06-20 08:00:00,2018-06-20,08,15,6,6,0,0,0,2,0,4,0,3,Summer vacation
2018-06-20 09:00:00,2018-06-20,09,49,17,24,7,1,1,4,2,7,0,3,Summer vacation
2018-06-20 10:00:00,2018-06-20,10,67,32,25,6,2,0,13,0,3,0,18,Summer vacation
2018-06-20 11:00:00,2018-06-20,11,80,55,37,7,6,0,12,1,4,1,12,Summer vacation
2018-06-20 12:00:00,2018-06-20,12,109,86,45,11,2,0,26,1,10,0,14,Summer vacation
2018-06-20 13:00:00,2018-06-20,13,105,101,61,9,5,1,9,1,0,1,18,Summer vacation
2018-06-20 14:00:00,2018-06-20,14,85,60,55,3,7,0,10,1,5,0,4,Summer vacation
2018-06-20 15:00:00,2018-06-20,15,109,90,47,16,7,0,14,1,5,2,17,Summer vacation
2018-06-20 16:00:00,2018-06-20,16,89,95,50,17,2,0,2,1,1,3,13,Summer vacation
2018-06-20 17:00:00,2018-06-20,17,60,87,28,8,2,0,8,1,6,0,7,Summer vacation
2018-06-20 18:00:00,2018-06-20,18,35,65,17,8,1,0,5,0,0,1,3,Summer vacation
2018-06-20 19:00:00,2018-06-20,19,14,75,5,3,0,0,0,0,1,0,5,Summer vacation
2018-06-20 20:00:00,2018-06-20,20,5,9,4,0,0,0,0,0,0,0,1,Summer vacation
2018-06-20 21:00:00,2018-06-20,21,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-20 22:00:00,2018-06-20,22,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-20 23:00:00,2018-06-20,23,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-21 00:00:00,2018-06-21,00,1,0,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-21 01:00:00,2018-06-21,01,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-21 02:00:00,2018-06-21,02,0,66,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-21 03:00:00,2018-06-21,03,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-21 04:00:00,2018-06-21,04,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-21 05:00:00,2018-06-21,05,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-21 06:00:00,2018-06-21,06,1,1,0,0,0,0,1,0,0,0,0,Summer vacation
2018-06-21 07:00:00,2018-06-21,07,2,1,0,0,0,0,2,0,0,0,0,Summer vacation
2018-06-21 08:00:00,2018-06-21,08,10,0,4,1,0,0,4,0,0,0,1,Summer vacation
2018-06-21 09:00:00,2018-06-21,09,49,18,25,2,2,1,6,1,1,0,11,Summer vacation
2018-06-21 10:00:00,2018-06-21,10,73,33,39,3,3,0,11,0,0,0,17,Summer vacation
2018-06-21 11:00:00,2018-06-21,11,82,61,50,5,2,0,10,1,0,0,14,Summer vacation
2018-06-21 12:00:00,2018-06-21,12,71,83,36,3,0,0,11,1,0,0,20,Summer vacation
2018-06-21 13:00:00,2018-06-21,13,99,82,58,16,2,0,6,2,1,0,14,Summer vacation
2018-06-21 14:00:00,2018-06-21,14,108,79,55,18,5,1,3,1,1,0,24,Summer vacation
2018-06-21 15:00:00,2018-06-21,15,102,100,48,11,5,0,12,1,1,0,24,Summer vacation
2018-06-21 16:00:00,2018-06-21,16,62,82,30,15,2,0,2,0,0,0,13,Summer vacation
2018-06-21 17:00:00,2018-06-21,17,42,62,24,7,0,0,1,0,1,0,9,Summer vacation
2018-06-21 18:00:00,2018-06-21,18,27,52,14,4,0,0,3,1,0,0,5,Summer vacation
2018-06-21 19:00:00,2018-06-21,19,9,52,6,0,0,0,0,0,0,0,3,Summer vacation
2018-06-21 20:00:00,2018-06-21,20,1,3,1,0,0,0,0,0,0,0,0,Summer vacation
2018-06-21 21:00:00,2018-06-21,21,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-21 22:00:00,2018-06-21,22,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-21 23:00:00,2018-06-21,23,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-22 00:00:00,2018-06-22,00,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-22 01:00:00,2018-06-22,01,1,0,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-22 02:00:00,2018-06-22,02,0,47,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-22 03:00:00,2018-06-22,03,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-22 04:00:00,2018-06-22,04,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-22 05:00:00,2018-06-22,05,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-22 06:00:00,2018-06-22,06,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-22 07:00:00,2018-06-22,07,2,2,0,0,0,1,1,0,0,0,0,Summer vacation
2018-06-22 08:00:00,2018-06-22,08,13,3,5,1,0,0,4,1,1,0,1,Summer vacation
2018-06-22 09:00:00,2018-06-22,09,43,18,22,2,0,1,9,1,2,0,6,Summer vacation
2018-06-22 10:00:00,2018-06-22,10,58,28,28,8,1,0,15,1,1,0,4,Summer vacation
2018-06-22 11:00:00,2018-06-22,11,68,49,42,9,1,0,6,0,2,0,8,Summer vacation
2018-06-22 12:00:00,2018-06-22,12,71,63,35,8,6,0,11,0,4,0,7,Summer vacation
2018-06-22 13:00:00,2018-06-22,13,80,71,35,16,3,1,14,1,3,0,7,Summer vacation
2018-06-22 14:00:00,2018-06-22,14,99,70,58,19,6,0,6,0,3,1,6,Summer vacation
2018-06-22 15:00:00,2018-06-22,15,70,79,43,10,3,0,7,0,2,1,4,Summer vacation
2018-06-22 16:00:00,2018-06-22,16,67,67,32,18,5,0,6,0,0,0,6,Summer vacation
2018-06-22 17:00:00,2018-06-22,17,45,61,26,10,2,0,3,0,3,0,1,Summer vacation
2018-06-22 18:00:00,2018-06-22,18,16,43,11,1,0,0,1,0,2,0,1,Summer vacation
2018-06-22 19:00:00,2018-06-22,19,2,45,1,0,0,0,1,0,0,0,0,Summer vacation
2018-06-22 20:00:00,2018-06-22,20,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-22 21:00:00,2018-06-22,21,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-22 22:00:00,2018-06-22,22,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-22 23:00:00,2018-06-22,23,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 00:00:00,2018-06-23,00,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 01:00:00,2018-06-23,01,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 02:00:00,2018-06-23,02,0,54,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 03:00:00,2018-06-23,03,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 04:00:00,2018-06-23,04,1,0,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-23 05:00:00,2018-06-23,05,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 06:00:00,2018-06-23,06,2,1,0,0,0,2,0,0,0,0,0,Summer vacation
2018-06-23 07:00:00,2018-06-23,07,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 08:00:00,2018-06-23,08,2,1,0,0,0,0,0,0,2,0,0,Summer vacation
2018-06-23 09:00:00,2018-06-23,09,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 10:00:00,2018-06-23,10,2,2,0,0,0,0,0,0,2,0,0,Summer vacation
2018-06-23 11:00:00,2018-06-23,11,4,3,0,0,1,0,1,0,0,0,2,Summer vacation
2018-06-23 12:00:00,2018-06-23,12,36,19,18,6,0,0,3,0,0,0,9,Summer vacation
2018-06-23 13:00:00,2018-06-23,13,44,19,16,9,3,0,4,0,0,2,10,Summer vacation
2018-06-23 14:00:00,2018-06-23,14,47,28,22,8,3,0,3,0,0,0,11,Summer vacation
2018-06-23 15:00:00,2018-06-23,15,30,24,14,8,0,0,2,0,1,0,5,Summer vacation
2018-06-23 16:00:00,2018-06-23,16,44,33,24,4,1,0,2,1,3,1,8,Summer vacation
2018-06-23 17:00:00,2018-06-23,17,22,44,10,2,2,0,3,0,0,0,5,Summer vacation
2018-06-23 18:00:00,2018-06-23,18,4,48,2,1,0,0,0,0,0,0,1,Summer vacation
2018-06-23 19:00:00,2018-06-23,19,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 20:00:00,2018-06-23,20,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 21:00:00,2018-06-23,21,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 22:00:00,2018-06-23,22,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-23 23:00:00,2018-06-23,23,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 00:00:00,2018-06-24,00,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 01:00:00,2018-06-24,01,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 02:00:00,2018-06-24,02,0,16,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 03:00:00,2018-06-24,03,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 04:00:00,2018-06-24,04,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 05:00:00,2018-06-24,05,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 06:00:00,2018-06-24,06,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 07:00:00,2018-06-24,07,2,0,0,0,0,2,0,0,0,0,0,Summer vacation
2018-06-24 08:00:00,2018-06-24,08,1,1,0,0,0,0,1,0,0,0,0,Summer vacation
2018-06-24 09:00:00,2018-06-24,09,3,1,3,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 10:00:00,2018-06-24,10,2,3,1,0,0,0,1,0,0,0,0,Summer vacation
2018-06-24 11:00:00,2018-06-24,11,13,4,3,1,0,0,0,0,0,0,9,Summer vacation
2018-06-24 12:00:00,2018-06-24,12,16,2,4,3,1,0,4,0,1,0,3,Summer vacation
2018-06-24 13:00:00,2018-06-24,13,5,1,2,1,0,0,2,0,0,0,0,Summer vacation
2018-06-24 14:00:00,2018-06-24,14,8,2,2,5,0,0,0,0,0,1,0,Summer vacation
2018-06-24 15:00:00,2018-06-24,15,43,56,16,11,1,0,3,0,0,0,12,Summer vacation
2018-06-24 16:00:00,2018-06-24,16,27,22,15,4,1,0,0,0,0,0,7,Summer vacation
2018-06-24 17:00:00,2018-06-24,17,31,44,18,4,0,0,2,0,2,0,5,Summer vacation
2018-06-24 18:00:00,2018-06-24,18,11,50,3,0,0,0,0,0,0,0,8,Summer vacation
2018-06-24 19:00:00,2018-06-24,19,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 20:00:00,2018-06-24,20,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 21:00:00,2018-06-24,21,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 22:00:00,2018-06-24,22,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-24 23:00:00,2018-06-24,23,1,0,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-25 00:00:00,2018-06-25,00,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-25 01:00:00,2018-06-25,01,1,0,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-25 02:00:00,2018-06-25,02,0,19,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-25 03:00:00,2018-06-25,03,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-25 04:00:00,2018-06-25,04,1,1,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-25 05:00:00,2018-06-25,05,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-25 06:00:00,2018-06-25,06,2,2,0,0,0,0,1,0,0,0,1,Summer vacation
2018-06-25 07:00:00,2018-06-25,07,5,1,0,0,0,1,4,0,0,0,0,Summer vacation
2018-06-25 08:00:00,2018-06-25,08,9,1,5,1,0,0,2,0,0,0,1,Summer vacation
2018-06-25 09:00:00,2018-06-25,09,38,11,14,7,0,1,10,1,0,0,5,Summer vacation
2018-06-25 10:00:00,2018-06-25,10,62,35,38,8,0,0,10,0,0,0,6,Summer vacation
2018-06-25 11:00:00,2018-06-25,11,93,53,57,18,3,0,4,0,0,1,10,Summer vacation
2018-06-25 12:00:00,2018-06-25,12,76,76,39,11,1,1,9,1,1,2,11,Summer vacation
2018-06-25 13:00:00,2018-06-25,13,112,90,52,26,5,1,14,0,4,1,9,Summer vacation
2018-06-25 14:00:00,2018-06-25,14,119,107,55,38,2,1,7,0,2,0,14,Summer vacation
2018-06-25 15:00:00,2018-06-25,15,120,86,49,44,7,0,8,1,1,2,8,Summer vacation
2018-06-25 16:00:00,2018-06-25,16,98,115,56,19,4,0,5,0,3,0,11,Summer vacation
2018-06-25 17:00:00,2018-06-25,17,64,95,26,17,2,0,3,0,4,2,10,Summer vacation
2018-06-25 18:00:00,2018-06-25,18,32,69,14,9,1,0,1,0,1,0,6,Summer vacation
2018-06-25 19:00:00,2018-06-25,19,27,88,8,11,0,0,2,0,0,1,5,Summer vacation
2018-06-25 20:00:00,2018-06-25,20,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-25 21:00:00,2018-06-25,21,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-25 22:00:00,2018-06-25,22,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-25 23:00:00,2018-06-25,23,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-26 00:00:00,2018-06-26,00,1,0,0,0,0,1,0,0,0,0,0,Summer vacation
2018-06-26 01:00:00,2018-06-26,01,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-26 02:00:00,2018-06-26,02,0,88,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-26 03:00:00,2018-06-26,03,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-26 04:00:00,2018-06-26,04,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-26 05:00:00,2018-06-26,05,0,0,0,0,0,0,0,0,0,0,0,Summer vacation
2018-06-26 06:00:00,2018-06-26,06,2,0,0,0,0,0,1,0,0,0,1,Summer vacation
2018-06-26 07:00:00,2018-06-26,07,5,2,0,0,0,1,4,0,0,0,0,Summer vacation
2018-06-26 08:00:00,2018-06-26,08,23,14,4,1,0,0,16,0,0,0,2,Summer vacation
